,Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
70,Spain,ESP,5.200641185857279,3.9190887906575256,2.755456153326463,2.939289663682061,3.1145314520237832,3.5512255153724084,4.043435207208574,3.533500121911487,0.7671657749314704,-3.768133071797891,0.09412231666826187,-0.6399206912873723,-2.865113672910695,-1.4273221918188028,1.520485922798187,4.060866697185688,2.9151560280817392,2.8960420808163008,2.3954112036424675,1.9611785315134966,-10.940070659186645,6.683144185002803,6.179312225729632,2.675663492582288,
71,Estonia,EST,10.087634989408457,5.880749702825483,6.933000131030127,7.596301440337513,6.800695160426031,9.523058032996403,9.762570368380509,7.570918113418628,-5.125312708621806,-14.630220308111248,2.4497459157554147,7.6069766353788,3.672021159311683,1.7564946118826583,3.3227875359873167,1.8381570483746685,3.0930158344115455,5.634674322293947,3.69969444001093,3.7266531817839734,-2.8838100414032795,7.154447483343972,0.060427832332578646,-3.023035840661919,
72,Ethiopia,ETH,6.073217479579569,8.301306320523281,1.5147257063110118,-2.1613597220579805,13.572603136869475,11.818765946649407,10.834727065876976,11.456167000023612,10.788521685372515,8.80255319782566,12.550538345930761,11.178296227164125,8.647811633374161,10.582270048267219,10.257492961005127,10.392463020233407,9.433482657844024,9.564189642956066,6.8161477968170345,8.364085699078899,6.059530886433691,5.641530717346569,5.321176283836721,6.498134642386134,
73,European Union,EUU,3.9345317836481257,2.161437803277508,1.0979811462372453,0.9382852192561018,2.6005947255980146,1.9837952298950228,3.5650683002463666,3.141634775300986,0.6233646458086497,-4.310867694251542,2.184575092752965,1.960766125308595,-0.7610099064343672,-0.03762621663480559,1.628453682758746,2.370901227771455,1.9439388309470758,2.7954658342474943,2.0499718593072203,1.8757215821622282,-5.5769210845598,6.357771334109017,3.497703286672646,0.42783826944510395,
74,Fragile and conflict affected situations,FCS,5.44718776598711,4.109826533168032,4.790455846353581,1.0693662066939282,11.266432567255208,5.833575420227859,5.819575404217076,5.9877390227918,5.040385109899901,3.061667720940676,7.017797072272145,0.036698808405603245,5.569059482826333,3.5401359011635947,2.348448226644109,0.8204254640946829,2.1669216869809844,2.5639374419015155,2.7153467874686754,2.293659500942553,-5.060523415231799,2.476908576070173,1.0987391634143933,1.8124214500653295,
75,Finland,FIN,5.753737864658774,2.6402621585062747,1.6873263046451257,2.0117996659653414,4.005379487779209,2.7773092708157634,4.0195732280410255,5.312801782248272,0.7844312192730314,-8.076030898813144,3.1682877232525755,2.3903947262183607,-1.5228402849933218,-0.9797410280686307,-0.47806831857901955,0.46650351789539,2.571934231559723,3.3033701611332162,1.192977729885044,1.3497384382612267,-2.491036209772389,2.7347134858954263,1.4500480727209037,-1.1639628152219785,
76,Fiji,FJI,-1.6999984160551094,2.0000001467520576,3.199999113732673,0.999999344757299,5.299999704609348,0.7000004024324369,1.8524838719948633,-0.8506543100458259,1.0327942202596745,-1.3860377076358077,2.954672422122414,2.705143029010486,1.4113143817796754,4.734219489565319,5.603514896415845,4.501199383358738,2.445652007699678,5.3533649370696565,3.8123509704722096,-0.5819463710120942,-17.038667527409814,-4.8810360557838814,19.792726693338537,7.524290882372924,
77,France,FRA,4.140999996468935,1.8994670033224565,1.0677502502836091,0.967827177709708,2.8682505718858664,1.8885658021711151,2.714064517932499,2.5304818619649865,0.38017142552236294,-2.8245515028896193,2.000324726999807,2.437576568770794,0.18383527101957498,0.7817564459134019,0.9978329379986661,1.0667547348890878,0.860031082016107,2.083614850620762,1.6459087293270898,2.0274464763963493,-7.44064593044142,6.882337865903551,2.5708404744396915,0.9364875026714827,
79,"Micronesia, Fed. Sts.",FSM,4.833903786171106,2.1676024405049077,0.5469976724993444,1.5721150674310849,-3.080153047474738,2.0418671639554447,-0.08105529341648321,-1.8361852940239771,-2.40849258666222,1.0930992410524567,2.2593899558593193,3.188574754739278,-1.86681975475544,-3.6797677907348287,-2.3057757452932464,4.621884004049392,0.4841018023870447,0.8230452674897037,0.0,4.081632653061234,-1.9607843137254974,2.8,-0.7782101167315147,0.7843137254901933,
80,Gabon,GAB,-1.8829663976089677,2.1352334219742346,-0.24903316854343416,2.247330011504502,0.6895430584648494,2.6762033331092567,-2.806578355690519,6.008108024876677,-3.308430648787507,0.13033111981661705,7.089887314551262,7.091753342586543,5.251076917504065,5.638699003386961,4.314964441074693,3.8788993950789035,2.091442208295618,0.4726420309111461,0.8379165808215703,3.9208087945283125,-1.8377610635094044,1.467957315080909,3.0376144950268866,2.4458808311946854,
81,United Kingdom,GBR,4.341634179144748,2.572780386140778,1.7956607702520415,3.1523465382741875,2.45790441131264,2.7326607613036344,2.380694024870664,2.6248800197125064,-0.24879729813224571,-4.620553719568605,2.2333151263107993,1.1383623474489326,1.5089983744101403,1.799921493626627,3.194637312802101,2.2228884490843654,1.9217100776383091,2.656504893099722,1.4051902660927311,1.624475159475324,-10.296918873756695,8.575950904856498,4.839085147144033,0.3399661580034632,
82,Georgia,GEO,1.8403811792733933,4.8072986724369855,5.474024887004077,11.057031002010362,5.792682926829258,9.591138328530263,9.421480811899087,12.575569824640453,2.4216144096064056,-3.6507522959682177,6.246408653033626,7.934336525307799,6.578831019541951,5.132885312093819,4.090490595817428,3.3510235026535327,3.4502151799687084,5.159902616588269,6.062036412677003,5.380719265899515,-6.2904717853839,10.644233658096923,10.95853213856239,7.832201215278303,
83,Ghana,GHA,3.7000000816440775,4.0000001280791935,4.499999559003314,5.200000133101,5.5999999907744495,5.900003818551042,6.399912606180337,4.346819104400794,9.14979893831817,4.844487051750761,7.899711940516212,14.047123580314903,9.2927894063005,7.31252501678145,2.8562401633088257,2.120759338173343,3.3734657496693643,8.128894881009558,6.200077681272845,6.507774793915203,0.5139416706281708,5.076466435335419,3.817504621095665,2.9447858308222123,
85,Guinea,GIN,2.503060562996069,3.6583464692958643,5.164609466966311,1.2486012592369775,2.3401173128873722,2.9972725627581838,1.18960211693242,6.817471110702812,4.133016159658325,-1.1226420484868669,4.8133601696755335,5.612111774309753,5.915286261333222,3.9456870862405253,3.6965531166408567,3.8259105694943543,10.82062719659001,10.300005342735517,6.3584919273671545,5.616914468898756,4.70459096113575,5.582332811490502,3.9724078420072146,6.744934446308861,
86,"Gambia, The",GMB,5.500000216329553,5.800000243233768,-3.2500001497020605,6.869999621738415,7.0500000006463495,-2.351729361760192,-0.555580977246521,3.043249508297393,6.255905533942865,6.6657243078366974,5.908335809682882,-8.130444223156587,5.241569246307407,2.872768790327001,-1.4073824951095446,4.058073803999605,1.9433596547877556,4.822611249275695,7.234890332585792,6.222053159948587,0.5914872878739743,5.255968788167436,5.492998230101136,4.797508951861644,
87,Guinea-Bissau,GNB,1.1002781577742269,4.785971650048197,3.653936036427126,-0.2859310522865144,1.1718915227703803,6.559771118460773,2.666504932695716,2.559826470787513,4.524575146102521,2.4479510609868527,5.605363113582612,8.085041671735539,-1.7128695844641868,3.256071908520866,0.9645257458414278,6.134089362312295,5.306596330854262,4.78899161900992,3.761453596370032,5.550455649991747,1.4952744372681792,6.182676682948312,4.605831807296809,5.19926829741253,
88,Equatorial Guinea,GNQ,18.21377995696743,63.37987542506022,19.4628340359251,13.95525031638249,37.9987268556423,16.748700605354088,7.704917606587671,15.282113919485724,17.799109133381137,1.3433562880609458,-8.924175888518064,6.523923629898732,8.31287184445641,-4.133198501315832,0.4150663015968661,-9.11004114881537,-8.816417232197566,-5.667508504866859,-6.236544067345747,-5.481825378934445,-4.791080833832936,0.8602699563820693,3.2235083165859777,-5.089308720715323,
89,Greece,GRC,4.137827099457851,4.650414122299921,4.683137359027839,5.796823034631828,5.377866297287554,1.1835061020669855,6.443397750493347,3.506870185828845,0.05747357931105057,-4.1192759807662895,-5.693741202736646,-9.876779038730149,-8.331133958669824,-2.272116922154865,0.7922250383535925,-0.22830195902689354,-0.03179521266753227,1.473124985036975,2.0646725333835434,2.277180636445692,-9.196231470825879,8.654497853114378,5.74364918958959,2.332123882569803,
90,Grenada,GRD,4.887952136505618,-2.0239000407205765,3.437323529541473,9.46397343076491,-0.647450316084857,13.276188330627207,-3.995328244274816,6.123450947414668,0.9475426249076975,-6.6132813479954535,-0.511146187173722,0.764773550338731,-1.1548381640980097,2.351098016779048,7.342123960379482,6.44522314693144,3.7396039558691,4.438675669481512,4.3614403936479675,0.6765117388737565,-13.75662225721068,4.68747816934534,7.320740615518744,3.5661286177365525,
92,Guatemala,GTM,3.6088687174875957,2.3325748660885353,3.8392870855679178,2.5603776680189583,3.1379168360919323,3.276026925888857,5.35139778711536,6.337718690162035,3.2935240002848474,0.4768981065963942,2.884175428003772,4.163906882933489,2.974708568476615,3.6948191988175125,4.443977582852682,4.092170816212445,2.677802555328256,3.079851491256889,3.4068733999794887,4.017897934382802,-1.785551944676044,8.033267715164882,4.2001558889256785,3.5267921416682384,
94,Guyana,GUY,-1.3638039026187272,2.2795216592190997,1.1326269619947595,-0.6322253882663773,1.5633521103404178,-1.9509575950171438,5.129609347729996,7.191236240574568,1.7552234959201911,3.6115084721858466,4.138441601373415,5.196251560516018,5.276330620468087,3.65338433338232,1.6864944501958377,0.6874045906194937,3.80745626378814,3.7344915457128423,4.440912884759669,5.35284003535665,43.47965171684899,20.060028062942692,63.33458715919832,33.80261709218175,
95,High income,HIC,4.2616265610188435,1.5939687730114827,1.6377037019128267,2.2916231802733336,3.5221127223828717,2.994293664805639,3.2464015971319498,2.8574432899080477,0.6694019395067556,-3.3574980250159996,3.0341944617319143,2.034909667406609,1.4499448380020254,1.6064082637672783,2.1475782199451743,2.339773060147948,1.8238158897854362,2.463333375087416,2.364554227482074,1.9060975832755531,-3.867855809534248,5.778494230914902,2.8989258405688787,1.7799806926684454,
96,"Hong Kong SAR, China",HKG,7.663382253305812,0.5608799036005365,1.6567009197414677,3.0562842605277325,8.700021427297429,7.388155978422176,7.0326067617255035,6.4648486340802975,2.1279161486477136,-2.459135568577338,6.76769570235129,4.814711086028183,1.7002889986760863,3.1015083474060816,2.762422857565184,2.387777134307825,2.175431356343637,3.7961040663029024,2.8469277011591743,-1.6723912387213602,-6.544767573353866,6.454408240664193,-3.6835711314839585,3.2765262563185757,
97,Honduras,HND,7.291288158696176,2.723193273213795,3.7543378611993887,4.547038051653971,6.232302960691015,6.0505992221597324,6.567243551775874,6.188327166780084,4.231600110093424,-2.4316278798801108,3.731140344330086,3.835690662075052,4.1286877486693925,2.7915597574680078,3.058080562143701,3.840079970939513,3.892972197264129,4.842913910503867,3.844994769667352,2.5596343459231434,-8.965082232672955,12.565284377127895,4.143561940137673,3.5826036263265593,
98,Heavily indebted poor countries (HIPC),HPC,2.892465228099212,3.5898116586936055,3.8683892928635544,3.9003911776138978,5.657180543594237,5.561013031515415,5.855290997016894,5.466766054979487,5.638235960260943,3.729134750857014,6.101048898512815,4.462323809191233,4.012663590842209,5.836886462288774,5.849822072063375,4.694812759002275,4.45300761977721,5.042741952369894,4.18150316736336,4.424409403018842,0.23286652027807975,4.266050973905109,4.810998343779588,3.981315841005454,
99,Croatia,HRV,2.945252995396814,3.111234878937182,5.803328516825076,5.568372671082656,4.170484873091908,4.32707652205913,5.081465904072701,5.048886208760337,1.9685900928191131,-6.813956177894255,-1.3340815240057111,-0.09775145274466013,-2.253745580785832,-0.1254498262114936,-0.5571501973061004,2.323175158038552,3.4611294735676665,3.2809581214065844,2.90468149344008,3.1004391144375774,-8.311642578846872,12.631700327771185,7.287936432065649,3.302544880863252,
100,Haiti,HTI,0.8700592594248917,-0.34274788325214445,1.0518201345010851,3.48077973188326,-1.3178567596495014,3.0721733766473136,1.7687506028819513,4.70652994008303,2.6580323082746986,5.890378948443157,-5.651511534482992,5.098213544100361,0.5024244035815855,4.324784114728743,2.8887725086337923,1.4000000085972744,1.8124680784753195,2.510271345446853,1.6678109548465585,-1.7230969983923217,-3.305505469658925,-1.798239889314857,-1.6819839689797789,-1.8638842025483768,
101,Hungary,HUN,4.47919473197571,4.074088032738544,4.741286546482698,4.074249745852086,5.004620691649151,4.2942776100917825,3.946066880293202,0.2773727723258048,1.0039430290089655,-6.5978672185016904,1.0762540427766965,1.8668374754429777,-1.2502260234706313,1.8025221008226566,4.232209806142691,3.7073159793626047,2.2010018929385637,4.271976016206949,5.36234836176223,4.864225735118907,-4.487046047653081,7.061220609729119,4.583407672950685,-0.9076859561402415,
102,IBRD only,IBD,5.896762904294377,3.622130142518486,4.570036191734445,5.944864465062864,7.6343891687410235,7.180973780958894,8.297206701639738,8.947589617217446,5.908709300660391,2.7810186806575246,7.821246428748424,6.381996895712589,5.445136800739078,5.212406215231027,4.806613966506518,4.389669370546969,4.557913049382606,5.242701510326086,4.941768868291078,3.9681205920955733,-1.3265220389315573,7.540770624040789,3.5614858411244086,4.5680278524122855,
103,IDA & IBRD total,IBT,5.729235069328254,3.6559969043700846,4.6459322385378385,5.8581215046192625,7.554208392277559,7.097768574481563,8.112347850399985,8.700417185227764,5.839190029597788,2.9673061516454027,7.6864762034279295,6.204445878913177,5.284156384085918,5.21962475663868,4.859660140081459,4.309269718182222,4.4564335510979305,5.145093748989169,4.8959946275635815,3.9693974922716535,-1.2915107884566481,7.30645449381386,3.6170808960681313,4.464557483900606,
104,IDA total,IDA,3.9407523777338866,4.022065495107412,5.463144721013833,4.932024205635969,6.689908429989401,6.192927207385139,6.083337321649097,5.930835602200688,5.038038677935603,5.097612878918881,6.179270557325907,4.188093963031662,3.417491916126707,5.304969193923824,5.485604956901625,3.3666605732281596,3.2549085125815935,3.9748264589453157,4.340492602128833,3.984982855989429,-0.8642459183924274,4.460277709448675,4.312293788861226,3.1723743243753546,
105,IDA blend,IDB,3.775304485066485,4.358183598128605,6.944227027119538,5.0274121096248905,7.588121158547651,6.2029353531171125,5.853702200631304,5.611749531847579,4.150641240305546,5.960713054719406,5.929342343913092,4.599558403292022,4.3722186410715835,5.501075195013968,5.582021429687558,3.699027540940918,2.0622567882841167,2.553006159963701,3.8202350836962893,2.841576524786987,-1.5235201828198512,5.172331113501855,4.256206736773365,2.5302599150938363,
106,Indonesia,IDN,4.920067747016901,3.6434664472149194,4.49947539085764,4.780369121676543,5.03087394501685,5.692571303833844,5.500951785203483,6.3450222266721426,6.013703600091233,4.628871182561525,6.223854180623661,6.16978420771008,6.030050653056151,5.557263688910098,5.006668425754995,4.876322300221233,5.033069182801768,5.069785901349164,5.174291539550239,5.019287680462824,-2.065511829341645,3.7028856282775138,5.307419347757644,5.048105770672876,
107,IDA only,IDX,4.095862750347322,3.711672095359205,4.086890567265527,4.840954472074756,5.830832277009307,6.183196191287436,6.3066552590441916,6.239821558220115,5.892267006394448,4.3052713285960635,6.412350619654575,3.8061088931991236,2.5243918969754446,5.118215321346483,5.393643461877119,3.0490841942617237,4.401673765296692,5.31130903431098,4.81671557309042,5.021661205440964,-0.27891778206762297,3.835980523006171,4.36210132476684,3.748417005164413,
109,India,IND,3.8409911565912864,4.823966265557715,3.8039753211217544,7.860381475907303,7.922936611999319,7.923430621483178,8.060732571666506,7.660815067010702,3.086698059219813,7.861888832860743,8.49758470221235,5.2413161993769535,5.45638755166587,6.38610640094825,7.4102276050885365,7.996253785714714,8.256305501790862,6.795383418979114,6.453851344977693,3.8714369407035605,-5.777724706868014,9.68959249192875,6.987039325755504,8.152936310904096,
111,Ireland,IRL,9.403524598200022,5.305821524857038,5.899366510381739,3.0138387463339456,6.788138640286931,5.739782352513984,4.987854684565079,5.310116844082131,-4.4840697832627825,-5.0957816938676785,1.6829723505625793,1.6487738997814887,-0.3989599645054511,2.1921757436481784,9.336033728686232,24.61556997662558,1.2226386099642923,10.049628539461366,7.544341907600312,5.040550288017997,7.157898830572094,16.255613244600212,8.619503551914917,-5.530007360955366,
112,"Iran, Islamic Rep.",IRN,5.845527475873965,2.3921727118029708,8.078829279237738,8.639298395652702,4.336665983224179,3.1898040813102284,4.999795269359694,8.155773518434643,0.25085655251105266,1.0073854628562202,5.797938295902611,2.645717920089581,-3.747171398641399,-1.5219792049416299,4.984775067094944,-1.4248849393749055,8.815086642518196,2.7585052457887542,-1.8380075709303583,-3.0705879849703024,3.330288459265944,4.719777731571639,3.776631401529059,5.044890510618075,
113,Iraq,IRQ,16.796134443966054,1.7666087656817382,-8.203704811871745,-36.65678043831654,53.385547288750075,1.6752286358682795,5.638299152206372,1.8885393624395306,8.22810710383277,3.379299094427708,6.402564844711932,7.546471200425998,13.936430173753706,7.628285922987544,2.2636881756361333,2.6067664293954067,13.787373018708934,-1.8197503511830888,2.633850991056235,5.5137905754051815,-12.03679309310013,1.5021807095433957,7.639811402183554,-2.935557739712209,
114,Iceland,ISL,4.98504277020335,4.013497554735679,0.5595190820076255,2.1426883786691064,7.802399507535426,6.124438965336125,6.3169930863707435,8.454860096129508,2.209496418820976,-7.663809560259466,-2.8327749154085495,1.8457791562421733,1.0636366074376298,4.55246032015107,1.6872150175064178,4.436663719371722,6.303687106501755,4.194948829083756,4.889172994865447,1.8611779429387383,-6.940453094890344,5.254209753178543,8.992507612691497,5.03717943960838,
115,Israel,ISR,8.625996375672969,0.16962554973414967,-0.12147022728235868,1.4650576892917684,4.6793168869774036,4.215531886120047,5.581031177833083,6.022860482545482,3.2859772213141696,1.108227760497556,5.633119564327018,5.562822780508597,2.540804593265534,4.230599673891561,3.8853242385340963,2.3135107353872115,4.367283641603478,4.273421787821846,4.074476005712626,3.785141452246549,-1.4646056425381175,9.343907745968465,6.470371502324852,2.423006910490116,
116,Italy,ITA,3.8820988424840692,2.0064332981945654,0.26992962033875756,0.06655385345008824,1.4740216725118955,0.7624107196118075,1.7994799052078747,1.4622920249067732,-1.02313847687941,-5.305154032510998,1.5291057572893294,0.6954631292078517,-3.1252387954381646,-1.8180250610428317,-0.0013876397649283945,0.8856676380467832,1.2362211072750995,1.6036999464836157,0.8266466973636994,0.4291625343719119,-8.868221210463872,8.931062066007797,4.661762651136954,0.6976329941967805,
117,Jamaica,JAM,0.8787035479623597,1.3449295639669714,1.9972909440715512,3.6663175927902074,1.3237250997782724,0.8937979359450026,2.899125349588715,1.4319540366511774,-0.8117367032808147,-4.345301857946396,-1.4571472094750249,1.730376267469211,-0.613636039869121,0.5176860128024003,0.6898223573743394,0.9214871253803096,1.3752230644553833,0.9971230623351914,1.8899236812108597,0.8922916538222267,-9.920322448890786,4.6014245042591995,5.2215198473738695,2.200061471546121,
118,Jordan,JOR,4.245711920791791,5.269957575135706,5.78380792679296,4.161667555444069,8.56721424236899,8.146594810799314,8.092975278119326,8.176169952046465,7.220386372801386,5.023710072726686,2.314834220630459,2.7371798863210444,2.4293580010023845,2.609947375486314,3.3840780993347153,2.4965287931518816,1.9941808493012019,2.473598154490446,1.9190709134156378,1.7512407786622504,-1.1027518830904626,3.6556419103039843,2.64743616429071,2.6782715375440915,
119,Japan,JPN,2.7646475514364823,0.3861034261457519,0.04196249931256091,1.5351254992801273,2.186115694421602,1.803900872273715,1.3723501276203791,1.4839694116349165,-1.2242890007282767,-5.693236358822659,4.097917919301366,0.0238095237748297,1.374750999208743,2.0051001767726007,0.29620551414262764,1.5606266967490399,0.7538267459035382,1.675331751665027,0.6433910234603388,-0.402169200910933,-4.147118899476922,2.55932023865617,0.9547369377813908,1.6790195231036762,
120,Kazakhstan,KAZ,9.800000002141559,13.499999998435783,9.799999999608417,9.30000000033759,9.600000001368542,9.699999999226819,10.7,8.899999999994051,3.3000000002109147,1.1999999994287265,7.300000003298138,7.400000001441882,4.799999995282974,5.999999996710841,4.20000000566705,1.2000000005328815,1.0999999991017262,4.10000000257358,4.0999999930984075,4.500000000918831,-2.499999996279996,4.299999997294563,3.1999999997073445,5.099999999736411,
121,Kenya,KEN,0.5996953908074261,3.7799064979534336,0.5468595301755954,2.932475545709039,5.104299776297381,5.906666079800573,6.472494300154835,6.8507297699878364,0.23228274481297717,3.306939816310887,8.05847360290906,5.121106119705601,4.56867961444982,3.7978483925754034,5.020111002324839,4.96772112759767,4.213517068147439,3.837958173647209,5.647946407092192,5.114158857678007,-0.27276632743881635,7.590489473334671,4.859981042879994,5.555873013198664,
122,Kyrgyz Republic,KGZ,5.4433366328832165,5.321621411904658,-0.017324613036066694,7.0302931973116785,7.026812424976072,-0.17551540404421928,3.102898741999809,8.542874775076072,8.401616048614287,2.886294575377306,-0.47156659679161805,5.956274296935035,-0.08815019984393757,10.915469452804544,4.024038630832521,3.8758254451243914,4.335855921901157,4.739937223778838,3.757910135571649,4.60062565707598,-7.1489775772795525,5.507007626719229,8.96750520041391,6.151391837160318,
123,Cambodia,KHM,9.993580322946258,7.389710650705169,6.265072805096366,10.283681307169147,9.457694811039289,13.303333835845493,10.943360068169355,10.398458101200973,7.476366066310106,4.0747785059906505,5.076918432292473,7.2866581387955165,7.650256578703619,7.857499755425195,8.000320746185665,7.207034725295117,7.905501161307043,8.07503915535979,8.776223762244626,7.93695013588524,-3.555721934065488,3.0898428414866146,5.10336888677125,4.960066589189083,
124,Kiribati,KIR,6.7426567780646,-3.144120420856808,1.4471563989680902,-1.575444388612567,-0.6089687336186245,1.2924220970468951,5.776914633772037,3.0550978397613733,-2.9847381008790563,0.5367867560990476,1.2259628606276323,3.263744917226319,5.803641005538736,7.730912864029605,1.2636702294732487,11.265338103454397,7.088029600504271,3.7491300194816546,3.479438800042928,3.2642593043295136,-0.5620164493520718,8.522661217214548,3.9053528073894768,4.124590543120306,
125,St. Kitts and Nevis,KNA,10.042808415172956,5.253449830108863,1.3677150725363276,-3.9333948603293862,3.9963466612543073,9.732820702980163,3.1503811996822293,0.6006023265437506,11.317035826710935,-3.4047401537624467,-0.05419420653305451,1.6166073042368794,-0.7376367374483976,5.727280872347038,7.576966023289216,0.6941355278766252,3.9327031927328164,0.22094114729999603,2.003525498009722,2.831267378706386,-15.354451759096634,0.47967835675331116,10.522849275993892,2.2849480914593983,
126,"Korea, Rep.",KOR,9.06083332508534,4.852399571512805,7.72514267547173,3.147291193734091,5.197391363243824,4.308542714112363,5.264326594667239,5.799548415032163,3.0129848728116713,0.7926989895181862,6.8048249178367115,3.6856677821252646,2.4025309924618625,3.1647086364718433,3.2024537945736,2.80910326824133,2.9468817150862634,3.1596357401277686,2.9074037737713496,2.243977860110121,-0.7094153593976813,4.304734819069694,2.6126721918722637,1.3567332431109804,
127,Kuwait,KWT,4.694581870792106,0.21333257649935433,3.0142831519225126,17.326020417514343,10.240298058635375,10.609044984022844,7.514773000240211,5.991575510593151,2.4797569427854427,-7.076056430734113,-2.370497135482239,9.628576960661334,6.625875037015575,1.1494644476089917,0.5009153508443802,0.5927717593997954,2.9260739013296018,-4.712221580005121,2.743330538613179,2.2638169055351227,-4.817428606222265,2.2608060981588807,5.85920887270251,-3.640425902610346,
128,Latin America & Caribbean (excluding high income),LAC,3.6212215783619968,0.175857832090756,0.36757184299685264,2.4070393704335373,5.274218247229285,3.988952705698395,5.2529413797338265,5.335317494076591,3.739728786246559,-2.4063593882221284,6.672001218186736,4.4253259017011715,2.371190491813934,2.765417229594675,1.2959021168339007,0.29241243832527175,-0.4836261272664615,2.0174760673442194,1.5653656537199225,0.6275240133910387,-6.469955035008667,6.86315270291729,3.8492388887940905,2.0721329280316354,
129,Lao PDR,LAO,5.798782328619595,5.751412879831946,5.918743683705642,6.06700230344272,6.3576954800823415,7.107568368112666,8.619266208328071,7.596828800548778,7.824902763370119,7.501774912258526,8.52690551739714,8.038652680237263,8.026098434612834,8.026300226990173,7.611963439793186,7.270065843737854,7.022836255011384,6.892530872698899,6.247960007558717,5.457735092484796,0.5030318290186813,2.5283510048610225,2.707426526431547,3.745681401582317,
131,Liberia,LBR,28.61593425461828,2.920274765697812,3.7630176170007132,-30.145132727942027,2.6198468947741276,5.281212453092948,8.04390997190059,9.535275362822816,7.145691128114763,5.300540502915311,6.0998252400414685,8.200768224970645,7.993814445553667,8.687287816396832,0.7013931002875182,-0.018564969559093925,-1.5549586174877987,2.455155920122394,1.1575751220735526,-2.467297635326858,-2.982491276494727,4.986712834816174,4.808105172906551,4.683756887613114,
132,Libya,LBY,3.679270408199997,-1.7628388706260267,-0.9588973328496309,13.016037247801336,4.461638996486371,11.870756522615096,6.50052541959279,6.229982785618375,-0.1620482387998834,-4.400181763102097,5.027247672377499,-50.33851513849862,86.82674843957844,-17.997961574568123,-23.042805828221503,-0.842656252118843,-1.4909411172621958,32.49180218626876,7.941367852910403,-11.196082885338583,-29.455296728282377,28.333462462229818,-8.251630041052877,10.155818177032614,
133,St. Lucia,LCA,0.04874855352011309,-3.408063961894044,0.41645049304321446,4.264611487382226,7.267408869947104,-0.41030472629023507,6.195257291410485,1.691618574339131,4.949321940280569,-2.828899548306282,0.33001854607148573,4.326942805321423,-0.10875614826235847,-2.005024373725206,1.5208743520713597,0.10092814312005771,3.4280969514847186,3.381374722838146,2.886197651844327,-0.7008590015454814,-24.361155349645287,11.59947362124656,20.38676757498446,2.210072659923057,
134,Latin America & Caribbean,LCN,3.6193449182544697,0.45499812756889924,0.4658239961973436,2.4603449616632247,5.43911621158766,3.9389070681919804,5.1381019482753345,5.190596458336486,3.644001707790906,-2.2755639457538592,6.3890659566162356,4.402156988784213,2.567692094862096,2.756189305081193,1.333574351993903,0.40167320087786607,-0.3376409335160133,1.8921306389201362,1.5744921488107195,0.6837180794311735,-6.594182116663632,7.048947576789217,3.963515512458727,2.0884261301984424,
135,Least developed countries: UN classification,LDC,4.370566185059687,4.852795287563964,5.321953837230225,5.044483062895537,6.380028066608602,7.443196911774351,6.885273602870612,7.287426337385952,6.460984849426765,4.321671532165368,6.218846135835278,3.2352392262984466,3.2037378734037105,5.861724324966232,5.649055900706784,2.63590689072511,3.728624839215769,4.5547277478700465,4.6074519220209,5.075955233222771,-0.11263913111338297,2.830079740612092,4.640437711454325,3.431061038484586,
136,Low income,LIC,3.207574915622118,4.264517603581865,4.926224448744492,4.886114422976135,6.137543272216803,6.565576832126126,5.910024716576672,6.124973400192516,5.5375391780629855,4.141192553970811,6.98204897781423,0.7927429050107833,-3.152370200032138,3.597485724923999,4.40479554504509,-0.7322249591206145,2.0494101615498863,3.1140638201108573,3.3994196099461362,4.2996942014401895,0.32084285224631515,2.1747834049514125,3.6699854497479976,2.239053929625527,
138,Sri Lanka,LKA,6.000033158289341,-1.5454081336602599,3.9646756851311267,5.940269078022297,5.445061278853515,6.241748043764474,7.668291901079186,6.796826118928664,5.95008814473897,3.5389120531784215,8.015967370404638,8.669483011605706,8.632181380240382,4.051746329269108,6.377978892893992,4.205955475992695,5.05362489256818,6.460681270703603,2.3100842519216087,-0.22048388607261415,-4.6245150366290915,4.207476495115699,-7.346791235990764,-2.2980105618689493,
139,Lower middle income,LMC,4.210058889132512,4.345142527183228,4.513292738399642,5.947995986113284,7.083239237392249,6.710979567158333,6.965240967521822,6.897049147644992,4.58910928673366,5.957707319043976,6.858115743154954,4.75781640798283,5.164810604130139,5.67864765821713,6.1185367704597695,5.935350981411631,5.700618838558256,5.464120268115252,5.4416917960369915,4.08021485252759,-3.599056404982619,6.660980441248384,5.835270947496156,5.546388614375772,
140,Low & middle income,LMY,5.5309352312320925,3.6307302187166783,4.733622326141159,5.866346973729549,7.65343552321454,7.316714248712188,8.203599630775415,8.832235780445913,5.911727315021295,3.975570690916257,8.15662686499688,6.378056729956654,5.476508851026438,5.603734133417547,5.172627862300061,4.718561612962731,4.763005470795605,5.342568671499848,4.990446857856455,4.07328100134572,-1.1197169994362213,7.337700987131711,3.8152969922069246,4.611459007827207,
